"","id","title","publication_date","description","channel_id","channel_title","viewCount","likeCount","dislikeCount","favoriteCount","commentCount","url"
"87","KPru5C1MUJI","Thrillophilia Reviews: Bangalore Group Outing","2017-09-07T14:14:09Z","","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","52","0","0","0","0","https://www.youtube.com/watch?v=KPru5C1MUJI"
"88","kuvpClX_Chs","Data Analytics at Thrillophilia","2016-04-26T14:01:49Z","A million travelers have a million concerns!
How does Data Analytics help our customers have a better experience every time?
How does our team decipher ways to understand and enhance the Customer Experience?
Here’s Bhanu Gupta, our Data Analyst, simplifying our queries,
Contact us, if you want to be a part of this adventure at:
imtheone@thrillophilia.com

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","797","8","1","0","1","https://www.youtube.com/watch?v=kuvpClX_Chs"
"89","KVhavhN9LAk","The Basic Riding Gear - by Thrillophilia","2016-04-29T10:50:40Z","Riding shoes, jacket, gloves, knee pads and a helmet. These are your arsenal to conquer the road. Now go forth and ride.","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","61","1","0","0","0","https://www.youtube.com/watch?v=KVhavhN9LAk"
"90","L_ght-fxquw","Ineight Corporate Outing -Dancing in the sunshine at Taj Vivanta with Thrillophilia","2016-05-12T11:53:14Z","What does a perfect getaway for you and your office team look like?
The Ineight Corporate Outing at Taj Vivanta was a generous mix of fun and adventure in one thrilling weekend!


Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","443","1","0","0","0","https://www.youtube.com/watch?v=L_ght-fxquw"
"91","l24BuCpiZD8","This Video Will Motivate You To Go On The Chadar Trek!","2018-04-07T11:09:41Z","Krishna went on the most Adventurous Trek of India: The Chadar Trek with Thrillophilia. Checkout this amazing video to take know what his experience was like! 
Video Credits:  Krishna Maniyar","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","1368","7","1","0","1","https://www.youtube.com/watch?v=l24BuCpiZD8"
"92","L9PUWxf2p8Y","Chadar Trek- Shoes Guide","2018-12-27T08:18:20Z","Here is a guide on how to select the perfect shoes when going for the frozen chadar trek. 
Our expert shows how to evaluate a pair of shoes while selecting the perfect pair for this once in a lifetime experience!","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","1554","23","2","0","5","https://www.youtube.com/watch?v=L9PUWxf2p8Y"
"93","LccrsiZ1cXY","Max from Belgium shares his Ladakh Bike Trip Thrillophilia Review!","2018-08-01T08:26:36Z","Max shares his amazing Ladakh bike journey experience with us! The harsh weather, the highest motorable road- he tells us all!","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","60","0","0","0","0","https://www.youtube.com/watch?v=LccrsiZ1cXY"
"94","LDzECw31IL4","Places to visit in Ladhak - with Thrillophilia","2016-05-16T15:48:36Z","Want a glimpse of the places to see in Ladakh?
One of the gems of the country, the sights and experiences of Ladakh will leave you with a memory of a lifetime.

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","2710","6","0","0","0","https://www.youtube.com/watch?v=LDzECw31IL4"
"95","Ll6Rq_fgC0M","Thrillophilia App is here! ""Anywhere"" is now at your fingertips.","2016-05-04T14:56:42Z","Open up a whole new world of possibilities with Thrillophilia- an online market place for tours, activities and experiences. Choose from over 5000+ activities across the country at over 150 destinations!","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","6312","2","0","0","0","https://www.youtube.com/watch?v=Ll6Rq_fgC0M"
"96","lmdJLpB8LmQ","Canal Boating and Bike Tour of Vietnam","2016-06-23T14:03:16Z","Ride through a canal and ride through the cultures and spectacles of Vietnam...

Book Now:
https://www.thrillophilia.com/tours/trip-ha-noi-kontum-10-day-9-night

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","11","0","0","0","0","https://www.youtube.com/watch?v=lmdJLpB8LmQ"
"97","lr0Gq0pi_YI","Ziplining & Eco Adventures At Phuket","2016-06-23T14:03:16Z","Fly through the forests of Phuket..

Book Now:
https://www.thrillophilia.com/tours/eco-adventure-at-phuket-in-thailand

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","144","1","0","0","0","https://www.youtube.com/watch?v=lr0Gq0pi_YI"
"98","M3kSuxpEmU8","Atv Ride & Rafting in Chiang Mai","2016-06-23T14:03:16Z","Some thrilling adventure with Atv riding and river rafting...

Book Now:
https://www.thrillophilia.com/tours/3hrs-atv-10km-rafting-in-chiang-mai

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","134","0","0","0","0","https://www.youtube.com/watch?v=M3kSuxpEmU8"
"99","MnuJw33d9_c","Scuba Diving in Samesan Island","2016-06-23T14:03:16Z","If Scuba diving blows your mind , do not miss this chance to dive into the deep ocean at Samae San Island

Book Now: 
http://www.thrillophilia.com/tours/scuba-diving-at-samae-san-island

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","411","1","0","0","0","https://www.youtube.com/watch?v=MnuJw33d9_c"
"100","MUe9PWqHOMQ","Cycling Tour of bangkok","2016-06-23T14:03:16Z","The thrill of exploring the streets of Bangkok on a bicycle...

Book Now:
https://www.thrillophilia.com/tours/bangkok-bike-dine

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","29","0","0","0","0","https://www.youtube.com/watch?v=MUe9PWqHOMQ"
"101","N_arf5OhaXU","Tour de Heritage - 2 Day Indore Cycling Event On 30th December 2018","2019-01-29T08:08:43Z","Take a glance at the one of the most adventurous cycling event that took place in Indore. Starting and concluding at Indore, participants gave us a joyous response, filling these 2 days and 1 night event with delight and happiness.","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","190","0","1","0","0","https://www.youtube.com/watch?v=N_arf5OhaXU"
"102","N8y2kwHlaYo","Bangalore's Best Wine Tasting Tour - A Journey of Aroma with Thrillophilia","2016-04-26T07:27:53Z","Book Now:
http://goo.gl/7CVDIh

For a connoisseur of wine, Wine Tour in Bangalore is an indulgence that not only matches but also exceeds their levels of expectations. Unravel the mysteries behind the wine making process, follow the entire journey of grapes from fields to processing to finally getting wrapped-packed and ready to be shipped to your homes with this stunning Wine Tour around Bangalore. As a bonus, indulge in some good old fashioned grape stomping and taste a bounty of delicious wines.

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","19785","6","0","0","0","https://www.youtube.com/watch?v=N8y2kwHlaYo"
"103","N928Ns6LOAo","Kumara Parvatha Trek in Coorg - Surround Yourself with Clouds with Thrillophilia","2016-04-26T07:54:57Z","Book Now:
https://goo.gl/F1Yk6n

Surround yourself with clouds that carry with them a spirit of mystery adding a fresh breath to your life. The Kumara Parvatha trek is designed to give you a first-hand experience over a refreshing mix of different varieties of trails over challenging terrains, the aroma and mouth-watering taste of the local food, the colours and vibrancy of the local culture and above all home like stay and king like hospitality.

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","6427","4","1","0","0","https://www.youtube.com/watch?v=N928Ns6LOAo"
"104","nz9KxFqonpU","Sentosa Island - Singapore | One-Stop Destination For Thrilling & Scenic Experiences","2019-11-29T07:30:02Z","If you’re visiting Singapore, you most likely are already fantasizing about enjoying at Sentosa Island. Well, it might sound a bit strange, but this isn’t just the usual sea, sand, and sun hub. Sentosa Island Singapore is a real delight for visitors of all age groups and can offer a lifetime worth experience. One of the best things about Sentosa Singapore is that the island offers a broad spectrum of thrilling activities for the avid explorers to choose from. If you want to explore the natural landscapes and varied charms of this fantastic paradise, be sure you are going to witness a flood of possibilities once you take the Sentosa Singapore tour.

No matter what kind of traveler you are and what type of experience you are seeking, you will be shocked that this little island has umpteen Sentosa Singapore attractions. If you are a beach person, Sentosa’s beach-packed coastline can give you a tranquil and serene experience. Each beach here has its authentic charm – with its lagoons, parks, and playgrounds, Palawan Beach can be the ideal destination for families; the bustling stretch of Siloso Beach can be just apt for the party animals; the calm environment of Tanjong Beach can offer the best environment to peace seekers. The nature lovers and photo fanatics can choose to head to Sentosa Nature Discovery and Singapore Butterfly & Insect Kingdom. Adventure seekers looking to satisfy their immeasurable adrenaline rush can visit Sentosa Singapore Water Parks like Adventure Cove Waterpark Singapore and try the exhilarating Sentosa Singapore rides. Other attractions you can check out on your visit to Sentosa include – Universal Studios, S.E.A Aquarium Singapore, Singapore Cable Car, Singapore Merlion, Mega Adventure Park, Sentosa Cove, KidZania, and AJ Hackett. 
When on your tour to Sentosa Island, you can try a plethora of exquisite activities, like flying at 120km/hr on the hair-raising Giant Swing, trying Bungy jump and freefalling from a height of 47 meters, and walking the thrilling Skybridge. If you want to experience Sentosa like the locals, nothing can be better than attending a couple of events on the island. Events and festivals like the World Oyster Festival, Zoukout Music Festival, GrillFest, and Good ‘Ol Days are some of the highlights of the island.

If all these already seem to be too mind-boggling for you, do not give a second thought before packing your bags and heading to Sentosa Island for holidaying in style!
 
 Book Your Tickets Now: (FLAT 10% OFF)
http://bit.ly/SentosaFunPassSingapore

Checkout Top Places to Visit in Singapore:
https://bit.ly/2GVohTU

------

Hit LIKE if you are planning to go there.
SHARE this with your Friends with whom you would like to go there.
COMMENT below what you liked about the video
SUBSCRIBE for more travel Videos

------  

#SentosaIsland #Singapore #Thrillophilia #Travel

Join us on our other social platforms for more adventure:
Website: https://www.thrillophilia.com/
Facebook: https://www.facebook.com/Adventure.India.Thrillophilia/
Instagram: https://www.instagram.com/thrillophilia
Twitter: https://twitter.com/thrillophilia
Android App:  https://play.google.com/store/apps/details?id=com.thrillophilia
Apple App: https://apps.apple.com/in/app/thrillophilia/id1003794115","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","1397","10","1","0","0","https://www.youtube.com/watch?v=nz9KxFqonpU"
"105","O0iHWV8asrs","Gardens By The Bay - Most Beautiful Attraction of Singapore","2019-11-08T11:49:52Z","The revolutionary botanical garden in Singapore, Gardens by the Bay is no less than a fantasy land that houses some of the rare orchids and plants within its marvellous structure. The three zones in this horticulture attraction- Bay South, Bay East, and Bay Central replicate the various Mediterranean climates observed across the world. These are spread like the tropical oasis amidst the concrete heart of Singapore. 

This super park is home to approx 1.5 million plants and is maintained by a team of expert horticulturists, engineers, designers, as well as plant and orchid breeding professionals. You can clearly notice the technical marvels at Gardens by the Bay Singapore as it is replete with architectural wonders and lush greenery. Step into the Cloud Garden that houses the world’s tallest indoor waterfall, the surreal Cloud Walk and the Treetop Walk. Other than this, the giant Supertrees provide shade during the day and come alive by twinkling at night during the famed Gardens by the Bay light show.

Also, you can experience an aerial view of the gardens, the Marina Bay, as well as the city’s skyline from the 128 metres long Gardens By the Bay Skywalk that connects two of the supertrees. 
So go for a Gardens by the Bay Tour and enjoy this blooming wonder with your folks.

Book Your Ticket at Flat 16% Off at https://bit.ly/2NQ1v2R
------
Hit LIKE if you have been to Gardens by the Bay
SHARE this with your Friends with whom you would like to travel
COMMENT below what you liked about the video
SUBSCRIBE for more travel Videos
------
Also Follow Us On:

Facebook: https://bit.ly/2svD9zC
Instagram: https://bit.ly/2QLPrk6
------  

#gardensbythebay #singapore #travel #thrillophilia #touristattractions

BE THERE, DO THAT 
Discover the finest travel experiences across the Globe!","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","1998","67","2","0","25","https://www.youtube.com/watch?v=O0iHWV8asrs"
"106","O36kYkUeQns","Trek To Kudremukh - On the Top of the World with Thrillophilia","2016-04-28T11:51:37Z","Book Now:
https://www.thrillophilia.com/tours/kudremukh-trek-in-chikmagalur

Step out into the world. Climb a mountain. Let go of all those worries. Relax. 
And here's how, experience a two day Kudremukh trek in Chikmagalur on your next weekend!
The trip begins with a 285km overnight journey which will bring you to the town of Kalasa, the basecamp of this trek. After that its you and the mountain that you need to climb. 
On our way back you visit the nearby Hanuman Gundi waterfalls take a Jeep Safari back to Kalasa and then make your way back to Bangalore.         

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","26654","48","4","0","1","https://www.youtube.com/watch?v=O36kYkUeQns"
"107","O60Nx8OfBcc","Chadar Trek- Thrillophilia","2019-09-27T06:47:56Z","Experience Chadar Trek with Thrillophilia","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","1996","15","1","0","2","https://www.youtube.com/watch?v=O60Nx8OfBcc"
"108","OHGrNiaQjbo","Chadar Trek 2020 | Watch Before You Walk On The Frozen River","2019-11-15T12:31:33Z","Chadar Trek Ladakh is one of the most extraordinary expeditions and an amazing experience in itself. Undertake this unique trek on the frozen Zanskar river and get drawn to the surreal Himalayas draped with white snow, contrasting the piercing blue skies. 

During the peak winters, when this Ladakh frozen river trek is carried out, the temperature dips down to as low as minus 20 degrees Celsius, literally turning the river into a Chadar, a thick and solid sheet of ice and snow. Well, most parts of the river are frozen up to 6 feet of depth. As you walk on the frozen Zanskar river, you will notice that the ice is so clear that the colourful pebbles and stones on the riverbed are visible. 

Prepare Yourself for Chadar Trek 2020

Chadar trek is surely intense, and for that, you need to plan out your packing thoroughly. It is also crucial to have a moderate level of physical and mental fitness. Most importantly, you need to keep aside 3 days in Leh to first get acclimatized to the cold weather conditions. From the beginning, you will be trekking on the harsh terrain for 4-8 hours according to the weather conditions. 
As you get used to walking on the ice, every bend on the frozen river Chadar trek 2020 will offer another magnificent sight unfolding in front of you. At night while you huddle up near the warm bonfire with your group after a long day of walking, the inky sky gets filled with millions of twinkling stars. 

Chadar Trek Ladakh Weather & Temperature

The weather here changes quickly. At one point it can be very calm and on other times, there is a snowstorm blasting upon you and the Zanskar river gushing like a wild beast. Although one commendable thing is that the porters accompanying the frozen river trek Ladakh group brave this harsh weather, carry all the heavy luggage and help you along the trek, all with smiling faces.

With the stinging cold and adverse conditions at such high elevations, there will surely be highs and lows on your 9-day trek. As the finish line comes near, you will come across the frozen Nerak Waterfall, the most glorious view of your trek. With such serene vistas, you will surely enjoy living in the moment and be blissfully in a blank state of mind. 

So don’t wait up and start planning for your Chadar trek 2020 soon!

Book Your Trek Now: (FLAT 26% OFF) (ADDITIONAL 5000 CASHBACK)
http://bit.ly/ChadarTrekThrillophilia
Or
Get a Ladkah Tour Package
https://bit.ly/2SriQ4e

Also Checkout more about Ladakh-

Leh Ladakh Road Trip: Leh Ladakh Bike Trip from Srinagar
https://www.youtube.com/watch?v=9brj_lYjRw0&t=10s

Leh-Ladakh Bike Trip: A Journey to The Land of High Passes
https://www.youtube.com/watch?v=z5Db23Jl7qc

Things to do in Ladakh - by Thrillophilia
https://www.youtube.com/watch?v=d6SwiSLk7JY

Places to visit in Ladhak - with Thrillophilia
https://www.youtube.com/watch?v=LDzECw31IL4

Know More-

Andaman and Nicobar Islands Tourism Video | Best Andaman Trip Experience
https://www.youtube.com/watch?v=5CtbYRLZVRc&t=92s

Dubai Desert Safari - Dune Bashing, Belly Dancing & BBQ Dinner
https://www.youtube.com/watch?v=3uLccoVGT-0&t=1s

Sky Diving In Dubai From 13000 ft - Best Spot For Sky Diving
https://www.youtube.com/watch?v=aL-z9RtJLkc

------------------------------------------------------------------------------------------------------------------------------------------

Hit LIKE if you are planning to do the Chadar Trek soon
SHARE this with your Friends with whom you would like to do this trek
COMMENT below what you liked about the video
SUBSCRIBE for more travel Videos - http://bit.ly/2TOBjbX

------------------------------------------------------------------------------------------------------------------------------------------  

#ChadarTrek #Ladakh #ChadarTrek2020 #thrillophilia #trekking #chadar #frozenrivertrek #zanskar #lehladakh #india #ladakhtreks #snowtrek #lehtreks #toughesttrek #nubravalley #trekkingday #trekkinglovers #himalayantreks #zanskarriver #trekkingtoes #jungletrekking #trekkinglife #travel #traveller #hiking #frozenriver","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","28395","264","3","0","41","https://www.youtube.com/watch?v=OHGrNiaQjbo"
"109","OKZFHo5p4VA","IMG Park - Dubai | World’s Biggest Indoor Amusement Park","2019-11-28T11:30:00Z","If you are looking for some adrenaline-pumping activities in Dubai, be sure that nothing can beat the thrill offered by IMG Park. Known as the world’s biggest indoor amusement-cum-theme park, this amazing destination can give you all that you need for a totally mind-boggling vacation in the city of Dubai. Featuring 5 exciting adventure zones – Marvel, Lost Valley, Cartoon Network, IMG Boulevard, and Novo Cinemas – IMG Park Dubai strives to give its visitors the right platforms for an intoxicating experience. The park also has a multitude of hair-raising rides that promise the riders an experience that they will love to remember till eternity. Some of the exhilarating IMG Park rides include – The Haunted Hotel, Avengers Battle of Ultron, Spider-Man Doc Ock’s Revenge, Hulk Epsilon Base 3D, Thor Thunder Spin, Avengers Flight of the Quinjets, Predator, The Velociraptor, Dino Carousel, Forbidden Territory, Ben 10 5D Hero Time, Adventure Fortress, Adventure Time – The Ride of OOO with Finn & Jake, The Powerpuff Girls – Mojo Jojo’s Robot Rampage, LazyTown, and The Amazing Ride of Gumball. Whether you’re a fan of Avengers or Powerpuff Girls, these rides can make you get closer to your favorite iconic character like never before.

In addition to electrifying rides, the amusement park also houses purchase stores, including The Explorer’s Supply and Raptor Outpost, to give its visitors an amazing shopping experience. Apart from all these, you can also find splendid in-house restaurants where you can relax and pamper your tummy. The restaurants housed inside the amusement park include – Spice Valley, Carnivore Hut, and 360 Express. Furthermore, the park also has its in-house theatre to give you the experience of unwinding and watching films in style. With the IMG Dubai ticket price being as low as AED 258, you can conquer all these experiences without expanding your budget much.

A perfect amalgam of attractive rides, live shows, and delicious cuisines are awaiting you at IMG Worlds of Adventure; Have you fixed your date to spend a day with the legendary characters of Marvel, Frozen, DC Comics, and Disney? Hurry up and grab the opportunity to rejoice with your kids and go back to your own childhood days at this exquisite amusement park. Add a nice cherry to your Dubai trip and carry home some instagrammable pictures of your jaw-dropping activities at the IMG adventure park. Be sure that you will be burning some hearts with your truly surreal pictures, trying some really soul-stirring activities.

Book Your Tickets Now: (FLAT 15% OFF)
http://bit.ly/IMGDubai

------

Hit LIKE if you are planning to go there.
SHARE this with your Friends with whom you would like to go there.
COMMENT below what you liked about the video
SUBSCRIBE for more travel Videos

------  

#IMGPark #Dubai #Thrillophilia #Travel

Join us on our other social platforms for more adventure:
Website: https://www.thrillophilia.com/
Facebook: https://www.facebook.com/Adventure.India.Thrillophilia/
Instagram: https://www.instagram.com/thrillophilia
Twitter: https://twitter.com/thrillophilia
Android App:  https://play.google.com/store/apps/details?id=com.thrillophilia
Apple App: https://apps.apple.com/in/app/thrillophilia/id1003794115","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","1981","8","3","0","0","https://www.youtube.com/watch?v=OKZFHo5p4VA"
"110","ore9N4R8NwU","Thrillophilia Reviews: Bangalore Cooperate Team Outing","2017-09-07T12:53:53Z","","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","36","0","0","0","0","https://www.youtube.com/watch?v=ore9N4R8NwU"
"111","pcGyUIlgjgg","Thrillophilia Review : 'Faced hurdles, but thrillophilia was always by us' - says Anjali","2018-08-10T07:48:59Z","Anjali talks about the ups and downs during her trip and calls thrillophilia their constant support.
You can book this amazing experience with thrillophilia at 
https://bit.ly/2w5Mgdc","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","207","2","1","0",NA,"https://www.youtube.com/watch?v=pcGyUIlgjgg"
"112","PEvKgMWaG8Y","Holiday Village Resort with Thrillophilia","2016-05-10T14:50:04Z","Plan a day-out to escape into nature without even leaving the city!
Holiday Village Resort is the solution to all those who want a serene weekend but do not want to travel far.


Visit  the link for further details:
http://www.holidayvillage.in/ 

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","20193","6","2","0","0","https://www.youtube.com/watch?v=PEvKgMWaG8Y"
"113","PF1mU_B09MI","Best Places To Trek In Bangalore - by Thrillophilia","2016-04-29T12:08:44Z","For Further Information Visit -
https://goo.gl/S8CvR1
The capital city of Bangalore has some excellent trekking trails within and around the city and spoils you for choice with more than a hundred destinations. Apart from the excitement and challenges thrown up by the terrain, picturesque surroundings and pleasant weather make Bangalore trekking a popular activity.","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","2200","15","6","0","2","https://www.youtube.com/watch?v=PF1mU_B09MI"
"114","pfUkJkgTs8Q","Thrillophilia Ladakh Reviews: Ladakh Sightseeing Trip Review","2017-09-07T13:11:26Z","I am not fond of scheduled tours or trips as I am a lazy traveler who plans short trips immediately and go for the nearby places. 

Hence when my friends booked Ladakh trip through Thrillophilia, I was very doubtful whether the trip was going to be entertaining or fun. 

In the initial days I was really lazy to get up early and pack everything for each day’s trek. 

But I should thank Thrillophilia for letting us mix with a superb group of friends from Delhi and the professionally qualified guide who was very energetic and supportive throughout the way. 

But I was really sad when we reached Rohtang Pass on our way to Leh from Manali. It was closed and I thought Oh God the trip was going to end and our holidays are screwed up. 

But immediately our guide came up with an alternate plan to continue riding toward Leh and you can reach Baralacha La by evening. 

Thus we went to Baralacha La Pass and we became so happy to reach there. All the places were amazing to see and too cold as well. 

But all the arrangements made by the guide and his team were appreciable. We were on time at all the places.

The co-ordination between the team was something surprised me well. I had so much fun while crossing Khardung La Pass and during the camp at Pangong Tso. Ladakh is such a beauty. 

I really wondered how it looks so beautiful every time. The only suggestion I had about the trip was the food could have been good. 

It was okay but one two days, they served Maggi alone. Anyway it was a grand holiday of 14 days for us with covering the favourite travel destinations in Leh and around with a nice team. 

We have done trekking at Pangong Tso, Tsokar, Nubra Valley and Manali. It was a brilliant experience for me as I was doing trekking and I had the best time with my besties over there. 

I have shared my happiness with Thrillophilia as well since they helped me book this package. I shared the feedback through Thrillophilia Ladakh review as well.","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","230","0","0","0","0","https://www.youtube.com/watch?v=pfUkJkgTs8Q"
"115","Pg1zOfIoCew","Atv Riding and Trekking in Chiang Mai","2016-06-23T14:03:16Z","Book Now: 
https://www.thrillophilia.com/tours/atv-trekking-in-chiang-mai

From the jungles of Huay Kukap down to the Tadmok waterfall in one 11hr long adventure.


Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","92","0","0","0","0","https://www.youtube.com/watch?v=Pg1zOfIoCew"
"116","Pk6Dbvnz2gM","TEDx Meet - CEO and Co-founder Chitra with Thrillophilia","2016-05-11T07:24:59Z","On Saturday the 7th of May, Arbor Brewing company played host to the an insightful and motivating TEDx Meet presided over by our very own Chitra Gurnani Daga. It was enlightening experience for all who were present at the venue as Chitra shared her experiences as Thrillophilia Co-founder, and took questions from the audience about the journey.

Here are a few glimpses from the evening..!","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","1547","15","2","0","2","https://www.youtube.com/watch?v=Pk6Dbvnz2gM"
"117","qFzbfjkAArY","Things to do in Wayanad - By Thrillophilia","2016-04-29T08:31:57Z","For Further Information visit:
http://goo.gl/9c57uq
Here is a list of things to do and see in Wayanad that will introduce you to the mesmeric beauty of the swaying paddies, dense forests, hillocks and unhindered beauty.","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","7055","12","0","0","0","https://www.youtube.com/watch?v=qFzbfjkAArY"
"118","qif0kvYfbPY","Sky Diving at Pattaya","2016-06-23T14:03:16Z","Fulfill that childhood desire of flying high in the clear blue sky...

Book Now:
https://www.thrillophilia.com/tours/sky-diving-at-nong-kho-pattaya

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","819","3","0","0","0","https://www.youtube.com/watch?v=qif0kvYfbPY"
"119","qxzdODu0N50","Madikeri Fort - Travel Back in Time with Thrillophilia","2016-04-28T12:01:52Z","Built in the 17th century, the Madikeri Fort offers an unique experience to  go back in time and revel at the wonderful architecture and culture which existed at the time.
Although the fort is not, the palace inside it is built using European architecture. The palace is said to house clandestine underground routes, and is one of the intriguing places to visit in Coorg. 
It sis one of the most well preserved pieces of architecture in the Coorg region.

Website:
http://www.thrillophilia.com/

Follow us on:
https://www.facebook.com/Adventure.In...
https://twitter.com/thrillophilia
https://www.instagram.com/thrillophilia/","UC8MbRQQdYhNwOFeXmpK5UBw","Thrillophilia","271","2","0","0","0","https://www.youtube.com/watch?v=qxzdODu0N50"
